Kingdom,aa,n,count,type
Eukaryota,B,17,2.545480436375807e-86,expected
Eukaryota,B,17,0,empirical
Eukaryota,B,18,8.928030922101067e-92,expected
Eukaryota,B,18,0,empirical
Eukaryota,B,19,3.1334623080889146e-97,expected
Eukaryota,B,19,0,empirical
Eukaryota,B,20,1.1004243842495945e-102,expected
Eukaryota,B,20,0,empirical
Eukaryota,B,21,3.86693590520823e-108,expected
Eukaryota,B,21,0,empirical
Eukaryota,B,22,1.3596141309725488e-113,expected
Eukaryota,B,22,0,empirical
Eukaryota,B,23,4.782992852638954e-119,expected
Eukaryota,B,23,0,empirical
Eukaryota,B,24,1.6834927255429617e-124,expected
Eukaryota,B,24,0,empirical
Eukaryota,B,25,5.928548984491513e-130,expected
Eukaryota,B,25,0,empirical
Eukaryota,B,26,2.0887809393954514e-135,expected
Eukaryota,B,26,0,empirical
Eukaryota,B,27,7.362471748747058e-141,expected
Eukaryota,B,27,0,empirical
Eukaryota,B,28,2.5960797197571105e-146,expected
Eukaryota,B,28,0,empirical
Eukaryota,B,29,9.157354724734253e-152,expected
Eukaryota,B,29,0,empirical
Eukaryota,B,30,3.231283244743379e-157,expected
Eukaryota,B,30,0,empirical
Eukaryota,B,31,1.1405680302998056e-162,expected
Eukaryota,B,31,0,empirical
Eukaryota,B,32,4.027100104060706e-168,expected
Eukaryota,B,32,0,empirical
Eukaryota,B,33,1.4222701709435804e-173,expected
Eukaryota,B,33,0,empirical
Eukaryota,B,34,5.0245845207223705e-179,expected
Eukaryota,B,34,0,empirical
Eukaryota,B,35,1.7755507224242301e-184,expected
Eukaryota,B,35,0,empirical
Eukaryota,B,36,6.275871539884406e-190,expected
Eukaryota,B,36,0,empirical
Eukaryota,B,37,2.2188476137461945e-195,expected
Eukaryota,B,37,0,empirical
Eukaryota,B,38,7.846539219084971e-201,expected
Eukaryota,B,38,0,empirical
Eukaryota,B,39,2.77551470953515e-206,expected
Eukaryota,B,39,0,empirical
Eukaryota,B,40,9.820164596749e-212,expected
Eukaryota,B,40,0,empirical
Eukaryota,B,41,3.4753493351559407e-217,expected
Eukaryota,B,41,0,empirical
Eukaryota,B,42,1.2302072842369635e-222,expected
Eukaryota,B,42,0,empirical
Eukaryota,B,43,4.355697438533674e-228,expected
Eukaryota,B,43,0,empirical
Eukaryota,B,44,1.542489539071992e-233,expected
Eukaryota,B,44,0,empirical
Eukaryota,B,45,5.463548628913089e-239,expected
Eukaryota,B,45,0,empirical
Eukaryota,B,46,1.9355912092989656e-244,expected
Eukaryota,B,46,0,empirical
Eukaryota,B,47,6.858785589504487e-250,expected
Eukaryota,B,47,0,empirical
Eukaryota,B,48,2.430862654967336e-255,expected
Eukaryota,B,48,0,empirical
Eukaryota,B,49,8.616903653022456e-261,expected
Eukaryota,B,49,0,empirical
Eukaryota,B,50,3.0550358292568064e-266,expected
Eukaryota,B,50,0,empirical
Eukaryota,C,1,108018.0026419278,expected
Eukaryota,C,1,105087,empirical
Eukaryota,C,2,676.4848869991528,expected
Eukaryota,C,2,2074,empirical
Eukaryota,C,3,4.274525656110225,expected
