Kingdom,aa,n,count,type
Archaea,D,13,0,empirical
Archaea,D,14,2.0170168806376073e-11,expected
Archaea,D,14,0,empirical
Archaea,D,15,1.1604907081631739e-12,expected
Archaea,D,15,0,empirical
Archaea,D,16,6.677175979557278e-14,expected
Archaea,D,16,0,empirical
Archaea,D,17,3.842015464489005e-15,expected
Archaea,D,17,0,empirical
Archaea,D,18,2.210737521645095e-16,expected
Archaea,D,18,0,empirical
Archaea,D,19,1.2720992363117452e-17,expected
Archaea,D,19,0,empirical
Archaea,D,20,7.319958448757821e-19,expected
Archaea,D,20,0,empirical
Archaea,D,21,4.2120637817093766e-20,expected
Archaea,D,21,0,empirical
Archaea,D,22,2.423698355754903e-21,expected
Archaea,D,22,0,empirical
Archaea,D,23,1.3946032790958722e-22,expected
Archaea,D,23,0,empirical
Archaea,D,24,8.025148744681948e-24,expected
Archaea,D,24,0,empirical
Archaea,D,25,4.618332039176197e-25,expected
Archaea,D,25,0,empirical
Archaea,D,26,2.6579398226036734e-26,expected
Archaea,D,26,0,empirical
Archaea,D,27,1.529778130132695e-27,expected
Archaea,D,27,0,empirical
Archaea,D,28,8.80516297009145e-29,expected
Archaea,D,28,0,empirical
Archaea,D,29,5.0684104622697295e-30,expected
Archaea,D,29,0,empirical
Archaea,D,30,2.917553095956048e-31,expected
Archaea,D,30,0,empirical
Archaea,D,31,1.6795208017726396e-32,expected
Archaea,D,31,0,empirical
Archaea,D,32,9.668668311038746e-34,expected
Archaea,D,32,0,empirical
Archaea,D,33,5.566248281229246e-35,expected
Archaea,D,33,0,empirical
Archaea,D,34,3.2045784016428596e-36,expected
Archaea,D,34,0,empirical
Archaea,D,35,1.8449657784794255e-37,expected
Archaea,D,35,0,empirical
Archaea,D,36,1.0622232375185048e-38,expected
Archaea,D,36,0,empirical
Archaea,D,37,6.115830920712918e-40,expected
Archaea,D,37,0,empirical
Archaea,D,38,3.5212860930964085e-41,expected
Archaea,D,38,0,empirical
Archaea,D,39,2.0274822625912577e-42,expected
Archaea,D,39,0,empirical
Archaea,D,40,1.1673876396460531e-43,expected
Archaea,D,40,0,empirical
Archaea,D,41,6.721769233627704e-45,expected
Archaea,D,41,0,empirical
Archaea,D,42,3.870392198074417e-46,expected
Archaea,D,42,0,empirical
Archaea,D,43,2.2286287164314948e-47,expected
Archaea,D,43,0,empirical
Archaea,D,44,1.283323945020883e-48,expected
Archaea,D,44,0,empirical
Archaea,D,45,7.389911950364447e-50,expected
Archaea,D,45,0,empirical
Archaea,D,46,4.2554915406031137e-51,expected
Archaea,D,46,0,empirical
Archaea,D,47,2.4505865092944994e-52,expected
Archaea,D,47,0,empirical
Archaea,D,48,1.4112571114106568e-53,expected
Archaea,D,48,0,empirical
Archaea,D,49,8.127442912261358e-55,expected
Archaea,D,49,0,empirical
Archaea,D,50,4.680715017165748e-56,expected
Archaea,D,50,0,empirical
Archaea,E,1,368711.7427749621,expected
Archaea,E,1,360930,empirical
Archaea,E,2,30242.608619320585,expected
Archaea,E,2,34370,empirical
Archaea,E,3,2486.3059940735466,expected
Archaea,E,3,2402,empirical
Archaea,E,4,204.65483779915937,expected
Archaea,E,4,150,empirical
Archaea,E,5,16.856744688871466,expected
Archaea,E,5,8,empirical
Archaea,E,6,1.3890398352012598,expected
Archaea,E,6,5,empirical
Archaea,E,7,0.1144943569243714,expected
Archaea,E,7,2,empirical
Archaea,E,8,0.009439762260388108,expected
Archaea,E,8,1,empirical
Archaea,E,9,0.000778434179378988,expected
Archaea,E,9,0,empirical
Archaea,E,10,6.420118528814143e-05,expected
Archaea,E,10,0,empirical
Archaea,E,11,5.295566800908455e-06,expected
Archaea,E,11,0,empirical
Archaea,E,12,4.368405104392347e-07,expected
Archaea,E,12,0,empirical
Archaea,E,13,3.603830268473353e-08,expected
Archaea,E,13,0,empirical
Archaea,E,14,2.973262220562821e-09,expected
Archaea,E,14,0,empirical
Archaea,E,15,2.453154515969574e-10,expected
Archaea,E,15,0,empirical
Archaea,E,16,2.0241180551907967e-11,expected
Archaea,E,16,0,empirical
Archaea,E,17,1.670175485191025e-12,expected
Archaea,E,17,0,empirical
Archaea,E,18,1.3781627191806575e-13,expected
Archaea,E,18,0,empirical
Archaea,E,19,1.1372206706667381e-14,expected
Archaea,E,19,0,empirical
Archaea,E,20,9.384110074064137e-16,expected
Archaea,E,20,0,empirical
Archaea,E,21,7.743552288194134e-17,expected
Archaea,E,21,0,empirical
Archaea,E,22,6.3897676563634906e-18,expected
Archaea,E,22,0,empirical
Archaea,E,23,5.272493792743335e-19,expected
Archaea,E,23,0,empirical
Archaea,E,24,4.350883176484273e-20,expected
Archaea,E,24,0,empirical
Archaea,E,25,3.590612416470898e-21,expected
Archaea,E,25,0,empirical
Archaea,E,26,2.963383172983669e-22,expected
Archaea,E,26,0,empirical
Archaea,E,27,2.4458525917269856e-23,expected
Archaea,E,27,0,empirical
Archaea,E,28,2.0188238996929172e-24,expected
Archaea,E,28,0,empirical
Archaea,E,29,1.6664516442961443e-25,expected
Archaea,E,29,0,empirical
Archaea,E,30,1.3756223686747152e-26,expected
Archaea,E,30,0,empirical
Archaea,E,31,1.1356006855045458e-27,expected
Archaea,E,31,0,empirical
Archaea,E,32,9.374901761878664e-29,expected
Archaea,E,32,0,empirical
Archaea,E,33,7.739672310928947e-30,expected
Archaea,E,33,0,empirical
Archaea,E,34,6.389855213366728e-31,expected
Archaea,E,34,0,empirical
Archaea,E,35,5.275559060213893e-32,expected
Archaea,E,35,0,empirical
Archaea,E,36,4.355679617857495e-33,expected
Archaea,E,36,0,empirical
Archaea,E,37,3.596299722088368e-34,expected
Archaea,E,37,0,empirical
Archaea,E,38,2.969352872861794e-35,expected
Archaea,E,38,0,empirical
Archaea,E,39,2.451760570067501e-36,expected
Archaea,E,39,0,empirical
Archaea,E,40,2.024399126455439e-37,expected
Archaea,E,40,0,empirical
Archaea,E,41,1.6715720687942408e-38,expected
Archaea,E,41,0,empirical
Archaea,E,42,1.3802458814584746e-39,expected
Archaea,E,42,0,empirical
Archaea,E,43,1.1397220892385706e-40,expected
Archaea,E,43,0,empirical
Archaea,E,44,9.41147999979116e-42,expected
Archaea,E,44,0,empirical
Archaea,E,45,7.771790666517126e-43,expected
Archaea,E,45,0,empirical
Archaea,E,46,6.41788045061042e-44,expected
Archaea,E,46,0,empirical
Archaea,E,47,5.299948774202602e-45,expected
Archaea,E,47,0,empirical
Archaea,E,48,4.376911347693613e-46,expected
Archaea,E,48,0,empirical
Archaea,E,49,3.6147277068279208e-47,expected
Archaea,E,49,0,empirical
Archaea,E,50,2.9853429943314176e-48,expected
Archaea,E,50,0,empirical
Archaea,F,1,175411.4962356033,expected
Archaea,F,1,175587,empirical
Archaea,F,2,6199.564805736499,expected
Archaea,F,2,6145,empirical
Archaea,F,3,219.59395962312672,expected
Archaea,F,3,207,empirical
Archaea,F,4,7.787305656238778,expected
Archaea,F,4,1,empirical
Archaea,F,5,0.2763304111315533,expected
Archaea,F,5,0,empirical
Archaea,F,6,0.009809648256158265,expected
Archaea,F,6,0,empirical
Archaea,F,7,0.00034834079948872033,expected
Archaea,F,7,0,empirical
Archaea,F,8,1.2372582185564093e-05,expected
Archaea,F,8,0,empirical
Archaea,F,9,4.3953944051394625e-07,expected
Archaea,F,9,0,empirical
Archaea,F,10,1.561688591136323e-08,expected
Archaea,F,10,0,empirical
Archaea,F,11,5.549303663316843e-10,expected
Archaea,F,11,0,empirical
Archaea,F,12,1.972071224240886e-11,expected
Archaea,F,12,0,empirical
Archaea,F,13,7.008697012713032e-13,expected
Archaea,F,13,0,empirical
Archaea,F,14,2.491029981905672e-14,expected
Archaea,F,14,0,empirical
Archaea,F,15,8.854072002457795e-16,expected
Archaea,F,15,0,empirical
Archaea,F,16,3.1472118476743455e-17,expected
Archaea,F,16,0,empirical
Archaea,F,17,1.1187263490478116e-18,expected
Archaea,F,17,0,empirical
Archaea,F,18,3.9767955505355336e-20,expected
Archaea,F,18,0,empirical
Archaea,F,19,1.4136708224514534e-21,expected
Archaea,F,19,0,empirical
Archaea,F,20,5.0253568091532884e-23,expected
Archaea,F,20,0,empirical
Archaea,F,21,1.7864222901262635e-24,expected
Archaea,F,21,0,empirical
Archaea,F,22,6.350360678755469e-26,expected
Archaea,F,22,0,empirical
Archaea,F,23,2.2573714247150583e-27,expected
Archaea,F,23,0,empirical
Archaea,F,24,8.02486830104067e-29,expected
Archaea,F,24,0,empirical
Archaea,F,25,2.8530039117443283e-30,expected
Archaea,F,25,0,empirical
Archaea,F,26,1.0143656798045584e-31,expected
Archaea,F,26,0,empirical
Archaea,F,27,3.6067010155828215e-33,expected
Archaea,F,27,0,empirical
Archaea,F,28,1.2824821709211525e-34,expected
Archaea,F,28,0,empirical
Archaea,F,29,4.5605518999547643e-36,expected
Archaea,F,29,0,empirical
Archaea,F,30,1.6217965767713403e-37,expected
Archaea,F,30,0,empirical
Archaea,F,31,5.767595051354952e-39,expected
Archaea,F,31,0,empirical
Archaea,F,32,2.0511989672585864e-40,expected
Archaea,F,32,0,empirical
Archaea,F,33,7.29516879801043e-42,expected
Archaea,F,33,0,empirical
Archaea,F,34,2.5946284120521056e-43,expected
Archaea,F,34,0,empirical
Archaea,F,35,9.228351538523471e-45,expected
Archaea,F,35,0,empirical
Archaea,F,36,3.2823375208575373e-46,expected
Archaea,F,36,0,empirical
Archaea,F,37,1.1674929657096765e-47,expected
Archaea,F,37,0,empirical
Archaea,F,38,4.152710189794353e-49,expected
Archaea,F,38,0,empirical
Archaea,F,39,1.4771294763993628e-50,expected
Archaea,F,39,0,empirical
Archaea,F,40,5.254218503545909e-52,expected
Archaea,F,40,0,empirical
Archaea,F,41,1.868993791347155e-53,expected
Archaea,F,41,0,empirical
Archaea,F,42,6.648303728362812e-55,expected
Archaea,F,42,0,empirical
Archaea,F,43,2.3649686141147455e-56,expected
Archaea,F,43,0,empirical
Archaea,F,44,8.413084170102229e-58,expected
Archaea,F,44,0,empirical
Archaea,F,45,2.992882217167697e-59,expected
Archaea,F,45,0,empirical
Archaea,F,46,1.0647107578370274e-60,expected
Archaea,F,46,0,empirical
Archaea,F,47,3.787771339774948e-62,expected
Archaea,F,47,0,empirical
Archaea,F,48,1.347570429689555e-63,expected
Archaea,F,48,0,empirical
Archaea,F,49,4.794361736340916e-65,expected
Archaea,F,49,0,empirical
Archaea,F,50,1.705769502195286e-66,expected
Archaea,F,50,0,empirical
Archaea,G,1,338594.6435061286,expected
Archaea,G,1,338485,empirical
Archaea,G,2,25066.265690150718,expected
Archaea,G,2,23862,empirical
Archaea,G,3,1859.9178828094043,expected
Archaea,G,3,2615,empirical
Archaea,G,4,138.17376525146403,expected
Archaea,G,4,190,empirical
Archaea,G,5,10.271643518544506,expected
Archaea,G,5,6,empirical
Archaea,G,6,0.7639105310447248,expected
Archaea,G,6,12,empirical
Archaea,G,7,0.0568293970102855,expected
Archaea,G,7,0,empirical
Archaea,G,8,0.0042287376778211185,expected
Archaea,G,8,0,empirical
Archaea,G,9,0.0003147254634115809,expected
Archaea,G,9,0,empirical
Archaea,G,10,2.342680740915263e-05,expected
Archaea,G,10,0,empirical
Archaea,G,11,1.7439838057657552e-06,expected
Archaea,G,11,0,empirical
Archaea,G,12,1.298412412547439e-07,expected
Archaea,G,12,0,empirical
Archaea,G,13,9.667490831318094e-09,expected
Archaea,G,13,0,empirical
Archaea,G,14,7.198504061693413e-10,expected
Archaea,G,14,0,empirical
Archaea,G,15,5.3603540846365783e-11,expected
Archaea,G,15,0,empirical
Archaea,G,16,3.991754957758069e-12,expected
Archaea,G,16,0,empirical
Archaea,G,17,2.9726893973032783e-13,expected
Archaea,G,17,0,empirical
Archaea,G,18,2.213844994144176e-14,expected
Archaea,G,18,0,empirical
Archaea,G,19,1.648734408488e-15,expected
Archaea,G,19,0,empirical
Archaea,G,20,1.2278864299904422e-16,expected
Archaea,G,20,0,empirical
Archaea,G,21,9.144594682560183e-18,expected
Archaea,G,21,0,empirical
Archaea,G,22,6.810331911799282e-19,expected
Archaea,G,22,0,empirical
Archaea,G,23,5.0717640144589455e-20,expected
Archaea,G,23,0,empirical
Archaea,G,24,3.777288178139687e-21,expected
Archaea,G,24,0,empirical
Archaea,G,25,2.8133963976854827e-22,expected
Archaea,G,25,0,empirical
Archaea,G,26,2.0956069407004698e-23,expected
Archaea,G,26,0,empirical
Archaea,G,27,1.5610325471862422e-24,expected
Archaea,G,27,0,empirical
Archaea,G,28,1.1628930241262493e-25,expected
Archaea,G,28,0,empirical
Archaea,G,29,8.66350166858882e-27,expected
Archaea,G,29,0,empirical
Archaea,G,30,6.454454157946579e-28,expected
Archaea,G,30,0,empirical
Archaea,G,31,4.808896066075547e-29,expected
Archaea,G,31,0,empirical
Archaea,G,32,3.582992687735065e-30,expected
Archaea,G,32,0,empirical
Archaea,G,33,2.6696921135306266e-31,expected
Archaea,G,33,0,empirical
