kingdom,aa,n,expected_frequency
Viruses,A,47,1.4670167015500085e-56
Viruses,A,48,9.54399177890114e-58
Viruses,A,49,6.209048539085598e-59
Viruses,A,50,4.0394296908289844e-60
Viruses,M,1,0.02365748467764172
Viruses,M,2,0.0005886011656686892
Viruses,M,3,1.4644470320801467e-05
Viruses,M,4,3.643562457665098e-07
Viruses,M,5,9.06522878062003e-09
Viruses,M,6,2.2554402126989752e-10
Viruses,M,7,5.611563344032522e-12
Viruses,M,8,1.3961639500258505e-13
Viruses,M,9,3.4736732989474183e-15
Viruses,M,10,8.642542437510168e-17
Viruses,M,11,2.150275324015002e-18
Viruses,M,12,5.3499117910028566e-20
Viruses,M,13,1.3310647177064337e-21
Viruses,M,14,3.311705598029668e-23
Viruses,M,15,8.239564780079983e-25
Viruses,M,16,2.0500139808782096e-26
Viruses,M,17,5.100460320375476e-28
Viruses,M,18,1.2690008810857093e-29
Viruses,M,19,3.157289999420597e-31
Viruses,M,20,7.855376847266377e-33
Viruses,M,21,1.954427544631398e-34
Viruses,M,22,4.862640076323235e-36
Viruses,M,23,1.209830908125289e-37
Viruses,M,24,3.010074369645708e-39
Viruses,M,25,7.489102526598456e-41
Viruses,M,26,1.863298037400481e-42
Viruses,M,27,4.635908727180169e-44
Viruses,M,28,1.1534198660311278e-45
Viruses,M,29,2.869722994232628e-47
Viruses,M,30,7.139906556287136e-49
Viruses,M,31,1.776417645011893e-50
Viruses,M,32,4.419749228693817e-52
Viruses,M,33,1.099639113549157e-53
Viruses,M,34,2.735915812138818e-55
Viruses,M,35,6.806992620471749e-57
Viruses,M,36,1.6935882430875706e-58
Viruses,M,37,4.213668644943625e-60
Viruses,M,38,1.0483660076083193e-61
Viruses,M,39,2.608347685875787e-63
Viruses,M,40,6.4896015332799905e-65
Viruses,M,41,1.614620945236807e-66
Viruses,M,42,4.017197024236653e-68
Viruses,M,43,9.994836236420167e-70
Viruses,M,44,2.4867277056653705e-71
Viruses,M,45,6.187009507560079e-73
Viruses,M,46,1.5393356723146541e-74
Viruses,M,47,3.829886327417122e-76
Viruses,M,48,9.528804889501923e-78
Viruses,M,49,2.3707785260412708e-79
Viruses,M,50,5.898526504337115e-81
Viruses,W,1,0.013342274827676054
Viruses,W,2,0.00018300196104871724
Viruses,W,3,2.5100455642097904e-06
Viruses,W,4,3.442765694041947e-08
Viruses,W,5,4.722079867025667e-10
Viruses,W,6,6.476780661884176e-12
Viruses,W,7,8.883519322721531e-14
Viruses,W,8,1.2184589794987575e-15
Viruses,W,9,1.6712321218504678e-17
Viruses,W,10,2.292253454649571e-19
Viruses,W,11,3.1440431473606077e-21
Viruses,W,12,4.312353545553438e-23
Viruses,W,13,5.914802129054366e-25
Viruses,W,14,8.112712433316081e-27
Viruses,W,15,1.1127354996777167e-28
Viruses,W,16,1.5262223361427716e-30
Viruses,W,17,2.0933587721572236e-32
Viruses,W,18,2.8712402152641975e-34
Viruses,W,19,3.938178435249713e-36
Viruses,W,20,5.401585456143659e-38
Viruses,W,21,7.408787062278613e-40
Viruses,W,22,1.016185454804866e-41
Viruses,W,23,1.3937947870233172e-43
Viruses,W,24,1.9117218211969152e-45
Viruses,W,25,2.6221078997186047e-47
Viruses,W,26,3.596469821881325e-49
Viruses,W,27,4.93289966484262e-51
Viruses,W,28,6.765940021338898e-53
Viruses,W,29,9.280128825368254e-55
Viruses,W,30,1.2728577366015212e-56
Viruses,W,31,1.7458451796460443e-58
Viruses,W,32,2.3945923441776772e-60
Viruses,W,33,3.284410646284729e-62
Viruses,W,34,4.5048808911701994e-64
Viruses,W,35,6.178871654367152e-66
Viruses,W,36,8.474908847417835e-68
Viruses,W,37,1.1624141751071445e-69
Viruses,W,38,1.5943613539887374e-71
Viruses,W,39,2.1868179015095843e-73
Viruses,W,40,2.999428280420151e-75
Viruses,W,41,4.114000531628058e-77
Viruses,W,42,5.64274214680177e-79
Viruses,W,43,7.73955634922891e-81
Viruses,W,44,1.061553601502781e-82
Viruses,W,45,1.4560215056458597e-84
Viruses,W,46,1.997071671088559e-86
Viruses,W,47,2.739173318525488e-88
Viruses,W,48,3.757036153255422e-90
Viruses,W,49,5.153131626028928e-92
Viruses,W,50,7.068009056066756e-94
Viruses,B,1,2.6689384670892836e-07
Viruses,B,2,7.123236343406313e-14
Viruses,B,3,1.9011489635188777e-20
Viruses,B,4,5.074052308870216e-27
Viruses,B,5,1.3542340619904567e-33
Viruses,B,6,3.614369310795533e-40
Viruses,B,7,9.646534437052607e-47
Viruses,B,8,2.57460205760656e-53
Viruses,B,9,6.871458136894624e-60
Viruses,B,10,1.8339508735959706e-66
Viruses,B,11,4.89470464602643e-73
Viruses,B,12,1.3063672488050969e-79
Viruses,B,13,3.486615663594798e-86
Viruses,B,14,9.305567631723652e-93
Viruses,B,15,2.4836000667564993e-99
Viruses,B,16,6.628579293287401e-106
Viruses,B,17,1.7691279701397407e-112
Viruses,B,18,4.7216962130938737e-119
Viruses,B,19,1.2601923379790343e-125
Viruses,B,20,3.363377602093714e-132
Viruses,B,21,8.97665265320306e-139
Viruses,B,22,2.3958146360401525e-145
Viruses,B,23,6.394285255335217e-152
Viruses,B,24,1.706596299711065e-158
Viruses,B,25,4.554802943389823e-165
Viruses,B,26,1.2156495274614758e-171
Viruses,B,27,3.2444955182133153e-178
Viruses,B,28,8.659363517121824e-185
Viruses,B,29,2.3111320727899505e-191
Viruses,B,30,6.168272584142201e-198
Viruses,B,31,1.6462748762925545e-204
Viruses,B,32,4.3938086901017945e-211
Viruses,B,33,1.1726811289673909e-217
Viruses,B,34,3.1298154453883943e-224
Viruses,B,35,8.353289295972075e-231
Viruses,B,36,2.2294427029240568e-237
Viruses,B,37,5.950248566176249e-244
Viruses,B,38,1.5880855764019403e-250
Viruses,B,39,4.23850494635148e-257
Viruses,B,40,1.1312314932642577e-263
Viruses,B,41,3.0191888591623307e-270
Viruses,B,42,8.058033586906637e-277
Viruses,B,43,2.150640728905269e-283
Viruses,B,44,5.739930834169874e-290
Viruses,B,45,1.5319530379127912e-296
Viruses,B,46,4.0886905751533205e-303
Viruses,B,47,1.09124693809963e-309
Viruses,B,48,2.9124725e-316
Viruses,B,49,8e-323
Viruses,B,50,0.0
Viruses,N,1,0.0457128519253939
Viruses,N,2,0.0023189767624983604
Viruses,N,3,0.0001176398539689457
Viruses,N,4,5.967776592519717e-06
Viruses,N,5,3.027405786106097e-07
Viruses,N,6,1.5357789708878737e-08
Viruses,N,7,7.790885048334112e-10
Viruses,N,8,3.952254262295634e-11
Viruses,N,9,2.004947275813551e-12
Viruses,N,10,1.0170938689701875e-13
Viruses,N,11,5.159636618758376e-15
Viruses,N,12,2.617442779847559e-16
Viruses,N,13,1.3278079857152338e-17
Viruses,N,14,6.735864716904445e-19
Viruses,N,15,3.417050806483763e-20
Viruses,N,16,1.733442802790924e-21
Viruses,N,17,8.793618007803924e-23
Viruses,N,18,4.4609327485552e-24
Viruses,N,19,2.26299584192445e-25
Viruses,N,20,1.1479998621871136e-26
Viruses,N,21,5.823712351415049e-28
Viruses,N,22,2.954323137932247e-29
Viruses,N,23,1.4987047224612829e-30
Viruses,N,24,7.602810323246579e-32
Viruses,N,25,3.8568454442671586e-33
Viruses,N,26,1.956547138297177e-34
Viruses,N,27,9.925408626547258e-36
Viruses,N,28,5.0350811629142364e-37
Viruses,N,29,2.5542567838794326e-38
Viruses,N,30,1.2957542305470939e-39
Viruses,N,31,6.57325855637208e-41
Viruses,N,32,3.33456198948126e-42
Viruses,N,33,1.6915968794372509e-43
Viruses,N,34,8.581336953843803e-45
Viruses,N,35,4.353244251662553e-46
Viruses,N,36,2.2083663206051517e-47
Viruses,N,37,1.1202867388202718e-48
Viruses,N,38,5.683125872127249e-50
Viruses,N,39,2.883004730775777e-51
Viruses,N,40,1.4625254595257371e-52
Viruses,N,41,7.419275788650538e-54
Viruses,N,42,3.763739828905685e-55
Viruses,N,43,1.909315397246817e-56
Viruses,N,44,9.685805746099361e-58
Viruses,N,45,4.913532519899538e-59
Viruses,N,46,2.4925961202384245e-60
Viruses,N,47,1.264474264384166e-61
Viruses,N,48,6.414577766160281e-63
Viruses,N,49,3.254064481743917e-64
Viruses,N,50,1.6507611314977896e-65
Viruses,D,1,0.04758938143929303
Viruses,D,2,0.0025257336610147564
Viruses,D,3,0.0001340494524922695
Viruses,D,4,7.114469744310952e-06
Viruses,D,5,3.7758960444567954e-07
Viruses,D,6,2.0039990963409914e-08
Viruses,D,7,1.0635918814637965e-09
Viruses,D,8,5.6448512994898775e-11
Viruses,D,9,2.9959185237008777e-12
Viruses,D,10,1.5900379521893092e-13
Viruses,D,11,8.438883332111597e-15
Viruses,D,12,4.47880830737002e-16
Viruses,D,13,2.377059033134816e-17
Viruses,D,14,1.2615877392452583e-18
Viruses,D,15,6.695684043298616e-20
Viruses,D,16,3.553631936412479e-21
Viruses,D,17,1.886035819167685e-22
Viruses,D,18,1.0009846756314824e-23
Viruses,D,19,5.312573126480902e-25
Viruses,D,20,2.8195669635403765e-26
Viruses,D,21,1.4964420578535026e-27
Viruses,D,22,7.942137432696437e-29
Viruses,D,23,4.215168015948204e-30
Viruses,D,24,2.2371359792297652e-31
Viruses,D,25,1.1873257176531536e-32
Viruses,D,26,6.301549717536363e-34
Viruses,D,27,3.3444511688900115e-35
Viruses,D,28,1.7750163249466135e-36
Viruses,D,29,9.420627764383418e-38
Viruses,D,30,4.9998541550169105e-39
Viruses,D,31,2.6535961505614186e-40
Viruses,D,32,1.4083555863742118e-41
Viruses,D,33,7.474631952762707e-43
Viruses,D,34,3.967046630112636e-44
Viruses,D,35,2.1054493471977953e-45
Viruses,D,36,1.117435051044449e-46
Viruses,D,37,5.930615690016909e-48
Viruses,D,38,3.147583604953132e-49
Viruses,D,39,1.6705318752733924e-50
Viruses,D,40,8.866092522254041e-52
Viruses,D,41,4.705543053484353e-53
Viruses,D,42,2.497395033112695e-54
Viruses,D,43,1.3254542314298047e-55
Viruses,D,44,7.034645686091173e-57
Viruses,D,45,3.733530645977791e-58
Viruses,D,46,1.9815143088181225e-59
Viruses,D,47,1.0516584242534485e-60
Viruses,D,48,5.581516299838948e-62
Viruses,D,49,2.9623044409579094e-63
Viruses,D,50,1.5721977916954494e-64
Viruses,E,1,0.050939785586250126
Viruses,E,2,0.0029200395425655907
Viruses,E,3,0.00016738647075201284
Viruses,E,4,9.595154511571175e-06
Viruses,E,5,5.500264727925602e-07
Viruses,E,6,3.1529364160607645e-08
Viruses,E,7,1.8073690150312637e-09
Viruses,E,8,1.0360446026933536e-10
Viruses,E,9,5.938955519559251e-12
Viruses,E,10,3.4044087070779117e-13
Viruses,E,11,1.9515213755445046e-14
Viruses,E,12,1.1186775757238589e-15
Viruses,E,13,6.412635465385253e-17
Viruses,E,14,3.67593795605567e-18
Viruses,E,15,2.1071710577827057e-19
Viruses,E,16,1.207901199595177e-20
Viruses,E,17,6.924095234673275e-22
Viruses,E,18,3.969123868317464e-23
Viruses,E,19,2.2752350665481238e-24
Viruses,E,20,1.3042411322488347e-25
Viruses,E,21,7.476348075236312e-27
Viruses,E,22,4.28569373868094e-28
Viruses,E,23,2.4567035452249802e-29
Viruses,E,24,1.4082649571172053e-30
Viruses,E,25,8.072647565877571e-32
Viruses,E,26,4.627512627756553e-33
Viruses,E,27,2.6526456091754915e-34
Viruses,E,28,1.520585527021969e-35
Viruses,E,29,8.716506784739189e-37
Viruses,E,30,4.996594349888653e-38
Viruses,E,31,2.864215644396614e-39
Viruses,E,32,1.6418645747756423e-40
Viruses,E,33,9.411719006482457e-42
Viruses,E,34,5.395113337474103e-43
Viruses,E,35,3.0926601085458366e-44
Viruses,E,36,1.7728166117579093e-45
Viruses,E,37,1.0162380050236332e-46
Viruses,E,38,5.825417451556698e-48
Viruses,E,39,3.3393248744040176e-49
Viruses,E,40,1.9142131374350784e-50
Viruses,E,41,1.0972912409976322e-51
Viruses,E,42,6.290041814170549e-53
Viruses,E,43,3.6056631590390415e-54
Viruses,E,44,2.0668871846229183e-55
Viruses,E,45,1.184809130949716e-56
Viruses,E,46,6.791723743925213e-58
Viruses,E,47,3.893244085384686e-59
Viruses,E,48,2.2317382272711218e-60
Viruses,E,49,1.2793072835481151e-61
Viruses,E,50,7.333418882825062e-63
Viruses,P,1,0.044752128420609716
Viruses,P,2,0.002216963477801149
Viruses,P,3,0.0001098255487584964
Viruses,P,4,5.440617890587885e-06
Viruses,P,5,2.695212850379226e-07
Viruses,P,6,1.3351741392124089e-08
Viruses,P,7,6.614282733813643e-10
Viruses,P,8,3.276631474350735e-11
Viruses,P,9,1.6232015247578569e-12
Viruses,P,10,8.041133739333057e-14
Viruses,P,11,3.983475300362728e-15
Viruses,P,12,1.9733629588799816e-16
Viruses,P,13,9.775788912573298e-18
Viruses,P,14,4.842801393081347e-19
Viruses,P,15,2.3990621670100215e-20
Viruses,P,16,1.188464860318533e-21
Viruses,P,17,5.887503640525919e-23
Viruses,P,18,2.91659436257254e-24
Viruses,P,19,1.444843722428688e-25
Viruses,P,20,7.157571889428852e-27
Viruses,P,21,3.5457700066154167e-28
Viruses,P,22,1.7565293278272234e-29
Viruses,P,23,8.701622704689449e-31
Viruses,P,24,4.3106731265585094e-32
Viruses,P,25,2.1354525971368094e-33
Viruses,P,26,1.0578760348407615e-34
Viruses,P,27,5.240583221518901e-36
Viruses,P,28,2.5961182215267245e-37
Viruses,P,29,1.286083921436067e-38
Viruses,P,30,6.371096043552596e-40
Viruses,P,31,3.156159883473776e-41
Viruses,P,32,1.563521432097991e-42
Viruses,P,33,7.745486156864601e-44
Viruses,P,34,3.837015251251205e-45
Viruses,P,35,1.9008085148129868e-46
Viruses,P,36,9.416363431986286e-48
Viruses,P,37,4.66474658505895e-49
Viruses,P,38,2.3108560815424176e-50
Viruses,P,39,1.144768688336816e-51
Viruses,P,40,5.671038366533337e-53
Viruses,P,41,2.809360221183018e-54
Viruses,P,42,1.3917212937478542e-55
Viruses,P,43,6.894410139599615e-57
Viruses,P,44,3.415403025487212e-58
Viruses,P,45,1.6919471847934808e-59
Viruses,P,46,8.381690988641727e-61
Viruses,P,47,4.1521830267800585e-62
Viruses,P,48,2.056938619097707e-63
Viruses,P,49,1.0189812095100828e-64
Viruses,P,50,5.047903207681035e-66
Viruses,T,1,0.055327099595378904
Viruses,T,2,0.003486703271468994
Viruses,T,3,0.0002197313756220827
Viruses,T,4,1.3847429412148116e-05
Viruses,T,5,8.726623623119664e-07
Viruses,T,6,5.499501574839703e-08
Viruses,T,7,3.465775410725496e-09
Viruses,T,8,2.1841250582675923e-10
Viruses,T,9,1.3764314489015943e-11
Viruses,T,10,8.674244756974106e-13
Viruses,T,11,5.4664925132259234e-14
Viruses,T,12,3.4449731630098935e-15
Viruses,T,13,2.1710155214051252e-16
Viruses,T,14,1.3681698437569026e-17
Viruses,T,15,8.622180278813771e-19
Viruses,T,16,5.433681578321227e-20
Viruses,T,17,3.424295774368737e-21
Viruses,T,18,2.1579846704934e-22
Viruses,T,19,1.359957826348397e-23
Viruses,T,20,8.57042830162177e-25
Viruses,T,21,5.401067580931164e-26
Viruses,T,22,3.403742495373951e-27
Viruses,T,23,2.1450320332442716e-28
Viruses,T,24,1.351795099040989e-29
Viruses,T,25,8.518986949707444e-31
Viruses,T,26,5.368649338999058e-32
Viruses,T,27,3.3833125810956714e-33
Viruses,T,28,2.132157140204359e-34
Viruses,T,29,1.3436813659860527e-35
Viruses,T,30,8.467854358638391e-37
Viruses,T,31,5.336425677563166e-38
Viruses,T,32,3.3630052910752446e-39
Viruses,T,33,2.1193595247380305e-40
Viruses,T,34,1.3356163331107027e-41
Viruses,T,35,8.417028675172894e-43
Viruses,T,36,5.304395428714082e-44
Viruses,T,37,3.3428198892983924e-45
Viruses,T,38,2.1066387230104905e-46
Viruses,T,39,1.3275997081071346e-47
Viruses,T,40,8.36650805719274e-49
Viruses,T,41,5.272557431552425e-50
Viruses,T,42,3.322755644168535e-51
Viruses,T,43,2.093994273970969e-52
Viruses,T,44,1.3196312004220319e-53
Viruses,T,45,8.316290673636464e-55
Viruses,T,46,5.240910532146749e-56
Viruses,T,47,3.302811828480276e-57
Viruses,T,48,2.081425719336011e-58
Viruses,T,49,1.3117105212460344e-59
Viruses,T,50,8.266374704432987e-61
Viruses,R,1,0.0484860781763109
Viruses,R,2,0.0026280763291700853
Viruses,R,3,0.00014244883174153268
Viruses,R,4,7.721111232311642e-06
Viruses,R,5,4.1850507254351417e-07
Viruses,R,6,2.2684104719498333e-08
Viruses,R,7,1.2295397133368414e-09
Viruses,R,8,6.664437170284213e-11
Viruses,R,9,3.6123048580618006e-12
Viruses,R,10,1.9579667501044806e-13
Viruses,R,11,1.06127083542214e-14
Viruses,R,12,5.752374426468201e-16
Viruses,R,13,3.1179422290562885e-17
Viruses,R,14,1.6900088594721863e-18
Viruses,R,15,9.1603042496363e-20
Viruses,R,16,4.965132192982202e-21
Viruses,R,17,2.69123568627833e-22
Viruses,R,18,1.4587223940049398e-23
Viruses,R,19,7.906669169187869e-25
Viruses,R,20,4.2856281365057514e-26
Viruses,R,21,2.322926143917095e-27
Viruses,R,22,1.2590886792369049e-28
Viruses,R,23,6.824600542440289e-30
Viruses,R,24,3.699117729507669e-31
Viruses,R,25,2.0050216700104675e-32
Viruses,R,26,1.0867758722960725e-33
Viruses,R,27,5.890618611611929e-35
Viruses,R,28,3.192874309415625e-36
Viruses,R,29,1.7306240698778931e-37
Viruses,R,30,9.380449654433447e-39
Viruses,R,31,5.084456945382082e-40
Viruses,R,32,2.7559129233454066e-41
Viruses,R,33,1.493779202508613e-42
Viruses,R,34,8.096686535141308e-44
Viruses,R,35,4.388622678522034e-45
Viruses,R,36,2.3787519661092793e-46
Viruses,R,37,1.289347781927421e-47
Viruses,R,38,6.988613047707678e-49
Viruses,R,39,3.7880169350102706e-50
Viruses,R,40,2.0532074392974463e-51
Viruses,R,41,1.1128938600626787e-52
Viruses,R,42,6.032185156064905e-54
Viruses,R,43,3.269607198210298e-55
Viruses,R,44,1.772215367069805e-56
Viruses,R,45,9.605885713114196e-58
Viruses,R,46,5.206649375012271e-59
Viruses,R,47,2.8221445188865323e-60
Viruses,R,48,1.5296785152663609e-61
Viruses,R,49,8.291270501592541e-63
Viruses,R,50,4.4940924412871235e-64
Viruses,G,1,0.053118754521831596
Viruses,G,2,0.003194208705709565
Viruses,G,3,0.00019207847298899667
Viruses,G,4,1.1550322219032653e-05
Viruses,G,5,6.945595791524325e-07
Viruses,G,6,4.17661949029857e-08
Viruses,G,7,2.511541254391581e-09
Viruses,G,8,1.5102739158217917e-10
Viruses,G,9,9.081783135448598e-12
Viruses,G,10,5.461180521974323e-13
Viruses,G,11,3.283990847257613e-14
Viruses,G,12,1.9747737401240374e-15
Viruses,G,13,1.18749762288164e-16
Viruses,G,14,7.140821126479901e-18
Viruses,G,15,4.294015026038e-19
Viruses,G,16,2.582135123853676e-20
Viruses,G,17,1.552724375068322e-21
Viruses,G,18,9.337051971676504e-23
Viruses,G,19,5.614682227034145e-24
Viruses,G,20,3.3762965662182912e-25
Viruses,G,21,2.030280262019199e-26
Viruses,G,22,1.2208755544723204e-27
Viruses,G,23,7.341533813788319e-29
Viruses,G,24,4.414710290623583e-30
Viruses,G,25,2.654713230841998e-31
Viruses,G,26,1.5963680228294417e-32
Viruses,G,27,9.59949585026969e-34
Viruses,G,28,5.77249852549762e-35
Viruses,G,29,3.471196794770846e-36
Viruses,G,30,2.0873469494717095e-37
Viruses,G,31,1.2551916658924214e-38
Viruses,G,32,7.547888090786917e-40
Viruses,G,33,4.53879803213462e-41
Viruses,G,34,2.7293313478845367e-42
Viruses,G,35,1.6412383969951185e-43
Viruses,G,36,9.869316445798798e-45
Viruses,G,37,5.9347506910420124e-46
Viruses,G,38,3.5687644588411933e-47
Viruses,G,39,2.1460176552845053e-48
Viruses,G,40,1.2904723273018171e-49
Viruses,G,41,7.760042530083432e-51
Viruses,G,42,4.6663736055937725e-52
Viruses,G,43,2.8060468151516827e-53
Viruses,G,44,1.6873699781312277e-54
Viruses,G,45,1.0146721101460568e-55
Viruses,G,46,6.101563406079412e-57
Viruses,G,47,3.66907453414172e-58
Viruses,G,48,2.2063374648658154e-59
Viruses,G,49,1.3267446500672496e-60
Viruses,G,50,7.978160161410861e-62
Viruses,L,1,0.07525992499818981
Viruses,L,2,0.006856439756517178
Viruses,L,3,0.0006246454023954986
Viruses,L,4,5.690735900697721e-05
Viruses,L,5,5.184457448545414e-06
Viruses,L,6,4.723220248629449e-07
Viruses,L,7,4.303017189064276e-08
Viruses,L,8,3.920197652175008e-09
Viruses,L,9,3.571435798856366e-10
Viruses,L,10,3.253701674525513e-11
Viruses,L,11,2.9642348856446268e-12
Viruses,L,12,2.7005206181215047e-13
Viruses,L,13,2.4602677892421474e-14
Viruses,L,14,2.2413891433248457e-15
Viruses,L,15,2.041983118171867e-16
Viruses,L,16,1.8603173247790577e-17
Viruses,L,17,1.6948134967792754e-18
Viruses,L,18,1.5440337788642254e-19
Viruses,L,19,1.406668235061988e-20
Viruses,L,20,1.281523468345317e-21
Viruses,L,21,1.1675122527007508e-22
Viruses,L,22,1.0636440875845804e-23
Viruses,L,23,9.690165927051834e-25
Viruses,L,24,8.828076683717711e-26
Viruses,L,25,8.042683533006484e-27
Viruses,L,26,7.327163178294163e-28
Viruses,L,27,6.675299360098114e-29
Viruses,L,28,6.081428850790275e-30
Viruses,L,29,5.540392253910953e-31
Viruses,L,30,5.047489180640102e-32
Viruses,L,31,4.5984374140106445e-33
Viruses,L,32,4.189335706092847e-34
Viruses,L,33,3.816629884941133e-35
Viruses,L,34,3.477081976849084e-36
Viruses,L,35,3.167742075654582e-37
Viruses,L,36,2.885922714702775e-38
Viruses,L,37,2.629175518816955e-39
Viruses,L,38,2.395269933435601e-40
Viruses,L,39,2.182173846119714e-41
Viruses,L,40,1.988035932075015e-42
Viruses,L,41,1.8111695703113804e-43
Viruses,L,42,1.6500381907071749e-44
Viruses,L,43,1.503241924677504e-45
Viruses,L,44,1.3695054434707638e-46
Viruses,L,45,1.247666878435699e-47
Viruses,L,46,1.1366677270010523e-48
Viruses,L,47,1.0355436566735194e-49
Viruses,L,48,9.434161271614697e-51
Viruses,L,49,8.594847578395736e-52
Viruses,L,50,7.830203742447967e-53
Bacteria,I,1,0.05555771924558208
Bacteria,I,2,0.0035181115648177425
Bacteria,I,3,0.000222779285229362
Bacteria,I,4,1.4107173411903034e-05
Bacteria,I,5,8.933161872236508e-07
Bacteria,I,6,5.656794504861412e-08
Bacteria,I,7,3.582082640826355e-09
Bacteria,I,8,2.268301603440317e-10
Bacteria,I,9,1.436368917212631e-11
Bacteria,I,10,9.095596737247868e-13
Bacteria,I,11,5.759654014734384e-14
Bacteria,I,12,3.647216925701515e-15
Bacteria,I,13,2.3095469396414884e-16
Bacteria,I,14,1.462486924980863e-17
Bacteria,I,15,9.260985213281692e-19
Bacteria,I,16,5.86438385572195e-20
Bacteria,I,17,3.713535570484468e-21
Bacteria,I,18,2.3515422544856095e-22
Bacteria,I,19,1.4890798457896152e-23
Bacteria,I,20,9.4293810068995e-25
Bacteria,I,21,5.971018036721127e-26
Bacteria,I,22,3.78106011081338e-27
Bacteria,I,23,2.3943011851015445e-28
Bacteria,I,24,1.5161563151519035e-29
Bacteria,I,25,9.600838801228368e-31
Bacteria,I,26,6.079591185024815e-32
Bacteria,I,27,3.849812473916597e-33
Bacteria,I,28,2.4378376165869336e-34
Bacteria,I,29,1.543725125603355e-35
Bacteria,I,30,9.775414273718147e-37
Bacteria,I,31,6.190138557566328e-38
Bacteria,I,32,3.919814985733069e-39
Bacteria,I,33,2.482165686517091e-40
Bacteria,I,34,1.5717952295574042e-41
Bacteria,I,35,9.953164114221598e-43
Bacteria,I,36,6.302696052368353e-44
Bacteria,I,37,3.9910903781622507e-45
Bacteria,I,38,2.527299789535902e-46
Bacteria,I,39,1.6003757422124086e-47
Bacteria,I,40,1.0134146043403267e-48
Bacteria,I,41,6.417300220200114e-50
Bacteria,I,42,4.063661796445822e-51
Bacteria,I,43,2.5732545820301888e-52
Bacteria,I,44,1.6294759445116248e-53
Bacteria,I,45,1.0318418831483117e-54
Bacteria,I,46,6.533988276446499e-56
Bacteria,I,47,4.137552806683639e-57
Bacteria,I,48,2.620044986889078e-58
Bacteria,I,49,1.659105286157008e-59
Bacteria,I,50,1.0506042317320951e-60
Bacteria,Q,1,0.035058716611943
Bacteria,Q,2,0.0013277837566167156
Bacteria,Q,3,5.028734291245035e-05
Bacteria,Q,4,1.9045396847133977e-06
Bacteria,Q,5,7.21309021429755e-08
Bacteria,Q,6,2.7318239077504203e-09
Bacteria,Q,7,1.0346275509162684e-10
Bacteria,Q,8,3.918459627203733e-12
Bacteria,Q,9,1.4840437833332192e-13
Bacteria,Q,10,5.620540111119195e-15
Bacteria,Q,11,2.1286751439197005e-16
Bacteria,Q,12,8.061961624252631e-18
Bacteria,Q,13,3.05331818321706e-19
Bacteria,Q,14,1.1563875347556216e-20
Bacteria,Q,15,4.379602944391598e-22
Bacteria,Q,16,1.6586932472060103e-23
Bacteria,Q,17,6.28199250767701e-25
Bacteria,Q,18,2.3791879500916977e-26
Bacteria,Q,19,9.010732335232789e-28
Bacteria,Q,20,3.412647462932906e-29
Bacteria,Q,21,1.2924768235235261e-30
Bacteria,Q,22,4.895015841776408e-32
Bacteria,Q,23,1.8538963063120526e-33
Bacteria,Q,24,7.021287827559318e-35
Bacteria,Q,25,2.6591823172409184e-36
Bacteria,Q,26,1.0071158981079446e-37
Bacteria,Q,27,3.814264353540672e-39
Bacteria,Q,28,1.4445817592616032e-40
Bacteria,Q,29,5.4710850265378604e-42
Bacteria,Q,30,2.0720718073379867e-43
Bacteria,Q,31,7.847587003197891e-45
Bacteria,Q,32,2.972127778326317e-46
Bacteria,Q,33,1.125638177327535e-47
Bacteria,Q,34,4.2631454660094414e-49
Bacteria,Q,35,1.6145871409146886e-50
Bacteria,Q,36,6.114948824505569e-52
Bacteria,Q,37,2.3159232585699e-53
Bacteria,Q,38,8.771129069945564e-55
Bacteria,Q,39,3.321902177758284e-56
Bacteria,Q,40,1.2581087327065998e-57
Bacteria,Q,41,4.764853083003037e-59
Bacteria,Q,42,1.8045995797008948e-60
Bacteria,Q,43,6.834585634284014e-62
Bacteria,Q,44,2.5884723302497767e-63
Bacteria,Q,45,9.80335804245229e-65
Bacteria,Q,46,3.7128397234688704e-66
Bacteria,Q,47,1.4061690649748072e-67
Bacteria,Q,48,5.325604083563136e-69
Bacteria,Q,49,2.016973603054799e-70
Bacteria,Q,50,7.63891279108756e-72
Bacteria,S,1,0.0484616530114842
Bacteria,S,2,0.002625257981542944
Bacteria,S,3,0.00014221511321583903
Bacteria,S,4,7.704057494230332e-06
Bacteria,S,5,4.1734313978520416e-07
Bacteria,S,6,2.2608254995009396e-08
Bacteria,S,7,1.2247312707294875e-09
Bacteria,S,8,6.634597344349538e-11
Bacteria,S,9,3.5940849208032022e-12
Bacteria,S,10,1.9469827251756745e-13
Bacteria,S,11,1.0547167959752452e-14
Bacteria,S,12,5.713597277099179e-16
Bacteria,S,13,3.0951620349128624e-17
Bacteria,S,14,1.676706907706621e-18
Bacteria,S,15,9.083033529875427e-20
Bacteria,S,16,4.9204483935529194e-21
Bacteria,S,17,2.6654985158850945e-22
Bacteria,S,18,1.4439501789094885e-23
Bacteria,S,19,7.822146989567576e-25
Bacteria,S,20,4.237402676358991e-26
Bacteria,S,21,2.2954799322438913e-27
Bacteria,S,22,1.2435042222284216e-28
Bacteria,S,23,6.736293918232433e-30
Bacteria,S,24,3.6491758485143084e-31
Bacteria,S,25,1.976826506536148e-32
Bacteria,S,26,1.0708837280436664e-33
